File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_qsep.seq/786.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_greenhouse_18-3
Injection Number	59
Position	28
Comment	
Processing Method	basic qualitative
Instrument Method	training-splitless
Type	Unknown
Status	Finished
Injection Date	9/21/2019
Injection Time	4:15:11 PM
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.000665
Time Max. (min)	22.992220
Data Points	5879
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	3,687,334.653324
Signal Max.	2,659,284,393.737190
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406487

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
4.561762	0.204	6,435,821.251216
4.565163	0.2041	6,473,317.448527
4.568565	0.2041	6,550,388.673750
4.571965	0.204	6,495,173.600848
4.575367	0.2041	6,440,909.255366
4.578767	0.204	6,316,108.750717
4.582168	0.2041	6,341,018.165398
4.585570	0.2041	6,313,472.714113
4.588970	0.204	6,248,081.329371
4.592372	0.2041	6,597,796.029554
4.595773	0.2041	7,020,140.285111
4.599173	0.204	7,445,833.486849
4.602575	0.2041	8,039,658.095514
4.605977	0.2041	8,601,817.703123
4.609377	0.204	9,128,220.741665
4.612778	0.2041	9,411,663.595620
4.616180	0.2041	9,253,248.491478
4.619580	0.204	8,988,531.880310
4.622982	0.2041	8,812,513.858643
4.626383	0.2041	8,440,335.791996
4.629783	0.204	7,975,820.274204
4.633185	0.2041	7,748,022.199110
4.636585	0.204	7,576,429.616234
4.639987	0.2041	7,600,774.016840
4.643388	0.2041	7,832,123.398681
4.646788	0.204	8,161,208.219591
4.650190	0.2041	8,971,094.394336
4.653592	0.2041	10,165,148.202565
4.656992	0.204	11,503,544.831590
4.660393	0.2041	12,998,580.522063
4.663795	0.2041	14,163,034.392671
4.667195	0.204	14,559,114.255140
4.670597	0.2041	14,598,035.455157
4.673998	0.2041	14,282,209.451324
4.677398	0.204	13,312,754.413334
4.680800	0.2041	12,161,224.409554
4.684202	0.2041	11,199,208.945849
4.687602	0.204	10,592,143.369720
4.691003	0.2041	10,274,665.457528
4.694405	0.2041	10,120,650.522563
4.697805	0.204	10,092,780.536383
4.701207	0.2041	10,261,029.109693
4.704607	0.204	10,474,466.353363
4.708008	0.2041	10,547,806.593385
4.711410	0.2041	10,496,142.647367
4.714810	0.204	10,397,926.577981
4.718212	0.2041	10,387,097.795195
4.721613	0.2041	10,307,735.696691
4.725013	0.204	10,174,718.073581
4.728415	0.2041	9,999,862.140551
4.731817	0.2041	9,817,397.102660
4.735217	0.204	9,720,813.290474
4.738618	0.2041	9,566,587.178688
4.742020	0.2041	9,429,159.014299
4.745420	0.204	9,375,235.828717
4.748822	0.2041	9,303,965.687398
4.752223	0.2041	9,155,616.898596
