sample_no,date,lon,lat,position,collector,source,plant_cv,symptoms,family,order
1533,2020-10-10T13:20:12Z,-84.325231,30.4939849722222,30.4939849722222 -84.325231,Austin N. Fife,./liriopogon/uninfected/ofv_eleventh_survey_806.JPG,liriopogon,uninfected,nolinoideae,asparagales
1534,2020-10-10T13:20:23Z,-84.325231,30.4939849722222,30.4939849722222 -84.325231,Austin N. Fife,./liriopogon/uninfected/ofv_eleventh_survey_807.JPG,liriopogon,uninfected,nolinoideae,asparagales
1535,2020-11-25T12:04:29Z,-84.343799,30.410391,30.410391 -84.343799,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_1.JPG,liriopogon,ofv,nolinoideae,asparagales
1536,2020-11-25T12:04:37Z,-84.343799,30.410391,30.410391 -84.343799,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_2.JPG,liriopogon,ofv,nolinoideae,asparagales
1537,2020-11-25T12:04:47Z,-84.3438819722222,30.410598,30.410598 -84.3438819722222,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_3.JPG,liriopogon,ofv,nolinoideae,asparagales
1538,2020-11-25T12:05:07Z,-84.343933,30.4105929722222,30.4105929722222 -84.343933,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_4.JPG,liriopogon,ofv,nolinoideae,asparagales
1539,2020-11-25T12:05:26Z,-84.343933,30.4105929722222,30.4105929722222 -84.343933,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_5.JPG,liriopogon,ofv,nolinoideae,asparagales
1540,2020-11-25T12:05:52Z,-84.343933,30.4105929722222,30.4105929722222 -84.343933,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_6.JPG,liriopogon,ofv,nolinoideae,asparagales
1541,2020-11-25T12:06:04Z,-84.343828,30.410558,30.410558 -84.343828,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_7.JPG,liriopogon,ofv,nolinoideae,asparagales
1542,2020-11-25T12:06:10Z,-84.343828,30.410558,30.410558 -84.343828,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_8.JPG,liriopogon,ofv,nolinoideae,asparagales
1543,2020-11-25T12:07:05Z,-84.343715,30.4105069722222,30.4105069722222 -84.343715,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_9.JPG,liriopogon,ofv,nolinoideae,asparagales
1544,2020-11-25T12:07:13Z,-84.343715,30.4105069722222,30.4105069722222 -84.343715,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_10.JPG,liriopogon,ofv,nolinoideae,asparagales
1545,2020-11-25T12:07:22Z,-84.343715,30.4105069722222,30.4105069722222 -84.343715,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_11.JPG,liriopogon,ofv,nolinoideae,asparagales
1546,2020-11-25T12:07:32Z,-84.343789,30.410422,30.410422 -84.343789,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_12.JPG,liriopogon,ofv,nolinoideae,asparagales
1547,2020-11-25T12:07:37Z,-84.343789,30.410422,30.410422 -84.343789,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_13.JPG,liriopogon,ofv,nolinoideae,asparagales
1548,2020-11-25T12:07:43Z,-84.343789,30.410422,30.410422 -84.343789,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_14.JPG,liriopogon,ofv,nolinoideae,asparagales
1549,2020-11-25T12:07:52Z,-84.343789,30.410422,30.410422 -84.343789,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_15.JPG,liriopogon,ofv,nolinoideae,asparagales
1550,2020-11-25T12:08:05Z,-84.343789,30.410422,30.410422 -84.343789,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_16.JPG,liriopogon,ofv,nolinoideae,asparagales
1551,2020-11-25T12:08:12Z,-84.343789,30.410422,30.410422 -84.343789,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_17.JPG,liriopogon,ofv,nolinoideae,asparagales
1552,2020-11-25T12:08:20Z,-84.343789,30.410422,30.410422 -84.343789,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_18.JPG,liriopogon,ofv,nolinoideae,asparagales
1553,2020-11-25T12:08:25Z,-84.3439699722222,30.4104409722222,30.4104409722222 -84.3439699722222,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_19.JPG,liriopogon,ofv,nolinoideae,asparagales
1554,2020-11-25T12:08:32Z,-84.3439699722222,30.4104409722222,30.4104409722222 -84.3439699722222,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_20.JPG,liriopogon,ofv,nolinoideae,asparagales
1555,2020-11-25T12:08:37Z,-84.3439699722222,30.4104409722222,30.4104409722222 -84.3439699722222,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_21.JPG,liriopogon,ofv,nolinoideae,asparagales
1556,2020-11-25T12:08:44Z,-84.3439699722222,30.4104409722222,30.4104409722222 -84.3439699722222,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_22.JPG,liriopogon,ofv,nolinoideae,asparagales
1557,2020-11-25T12:08:49Z,-84.3439699722222,30.4104409722222,30.4104409722222 -84.3439699722222,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_23.JPG,liriopogon,ofv,nolinoideae,asparagales
1558,2020-11-25T12:08:57Z,-84.3439699722222,30.4104409722222,30.4104409722222 -84.3439699722222,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_24.JPG,liriopogon,ofv,nolinoideae,asparagales
1559,2020-11-25T12:09:13Z,-84.3439699722222,30.4104409722222,30.4104409722222 -84.3439699722222,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_25.JPG,liriopogon,ofv,nolinoideae,asparagales
1560,2020-11-25T12:09:19Z,-84.3439699722222,30.4104409722222,30.4104409722222 -84.3439699722222,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_26.JPG,liriopogon,ofv,nolinoideae,asparagales
1561,2020-11-25T12:09:25Z,-84.3439699722222,30.4104409722222,30.4104409722222 -84.3439699722222,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_27.JPG,liriopogon,ofv,nolinoideae,asparagales
1562,2020-11-25T12:09:30Z,-84.3439699722222,30.4104409722222,30.4104409722222 -84.3439699722222,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_28.JPG,liriopogon,ofv,nolinoideae,asparagales
1563,2020-11-25T12:09:39Z,-84.3439699722222,30.4104409722222,30.4104409722222 -84.3439699722222,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_29.JPG,liriopogon,ofv,nolinoideae,asparagales
1564,2020-11-25T12:09:51Z,-84.3439699722222,30.4104409722222,30.4104409722222 -84.3439699722222,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_30.JPG,liriopogon,ofv,nolinoideae,asparagales
1565,2020-11-25T12:09:58Z,-84.3439699722222,30.4104409722222,30.4104409722222 -84.3439699722222,Austin N. Fife,./liriopogon/uninfected/ofv_twelfth_survey_31.JPG,liriopogon,uninfected,nolinoideae,asparagales
1566,2020-11-25T12:10:22Z,-84.3439699722222,30.4104409722222,30.4104409722222 -84.3439699722222,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_32.JPG,liriopogon,ofv,nolinoideae,asparagales
1567,2020-11-25T12:10:37Z,-84.344014,30.4105759722222,30.4105759722222 -84.344014,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_33.JPG,liriopogon,ofv,nolinoideae,asparagales
1568,2020-11-25T12:10:38Z,-84.344014,30.4105759722222,30.4105759722222 -84.344014,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_34.JPG,liriopogon,ofv,nolinoideae,asparagales
1569,2020-11-25T12:10:48Z,-84.3441059722222,30.4104439722222,30.4104439722222 -84.3441059722222,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_35.JPG,liriopogon,ofv,nolinoideae,asparagales
1570,2020-11-25T12:10:54Z,-84.3441059722222,30.4104439722222,30.4104439722222 -84.3441059722222,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_36.JPG,liriopogon,ofv,nolinoideae,asparagales
1571,2020-11-25T12:11:18Z,-84.3442,30.4106789722222,30.4106789722222 -84.3442,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_37.JPG,liriopogon,ofv,nolinoideae,asparagales
1572,2020-11-25T12:11:35Z,-84.3442,30.4106789722222,30.4106789722222 -84.3442,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_38.JPG,liriopogon,ofv,nolinoideae,asparagales
1573,2020-11-25T12:11:39Z,-84.3442,30.4106789722222,30.4106789722222 -84.3442,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_39.JPG,liriopogon,ofv,nolinoideae,asparagales
1574,2020-11-25T12:11:52Z,-84.3443829722222,30.4106629722222,30.4106629722222 -84.3443829722222,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_40.JPG,liriopogon,ofv,nolinoideae,asparagales
1575,2020-11-25T12:12:14Z,-84.3443829722222,30.4106629722222,30.4106629722222 -84.3443829722222,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_41.JPG,liriopogon,ofv,nolinoideae,asparagales
1576,2020-11-25T12:12:45Z,-84.3445049722222,30.4108009722222,30.4108009722222 -84.3445049722222,Austin N. Fife,./liriopogon/uninfected/ofv_twelfth_survey_42.JPG,liriopogon,uninfected,nolinoideae,asparagales
1577,2020-11-25T12:12:49Z,-84.3445049722222,30.4108009722222,30.4108009722222 -84.3445049722222,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_43.JPG,liriopogon,ofv,nolinoideae,asparagales
1578,2020-11-25T12:12:52Z,-84.3445049722222,30.4108009722222,30.4108009722222 -84.3445049722222,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_44.JPG,liriopogon,ofv,nolinoideae,asparagales
1579,2020-11-25T12:13:00Z,-84.3445049722222,30.4108009722222,30.4108009722222 -84.3445049722222,Austin N. Fife,./liriopogon/uninfected/ofv_twelfth_survey_45.JPG,liriopogon,uninfected,nolinoideae,asparagales
1580,2020-11-25T12:13:47Z,-84.3442,30.410544,30.410544 -84.3442,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_46.JPG,liriopogon,ofv,nolinoideae,asparagales
1581,2020-11-25T12:13:53Z,-84.3442,30.410544,30.410544 -84.3442,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_47.JPG,liriopogon,ofv,nolinoideae,asparagales
1582,2020-11-25T12:14:01Z,-84.3442,30.410544,30.410544 -84.3442,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_48.JPG,liriopogon,ofv,nolinoideae,asparagales
1583,2020-11-25T12:14:14Z,-84.3442,30.410544,30.410544 -84.3442,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_49.JPG,liriopogon,ofv,nolinoideae,asparagales
1584,2020-11-25T12:14:19Z,-84.3442,30.410544,30.410544 -84.3442,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_50.JPG,liriopogon,ofv,nolinoideae,asparagales
1585,2020-11-25T12:14:23Z,-84.3442,30.410544,30.410544 -84.3442,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_51.JPG,liriopogon,ofv,nolinoideae,asparagales
1586,2020-11-25T12:14:33Z,-84.3441739722222,30.4104479722222,30.4104479722222 -84.3441739722222,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_52.JPG,liriopogon,ofv,nolinoideae,asparagales
1587,2020-11-25T12:14:37Z,-84.3441739722222,30.4104479722222,30.4104479722222 -84.3441739722222,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_53.JPG,liriopogon,ofv,nolinoideae,asparagales
1588,2020-11-25T12:14:43Z,-84.3441739722222,30.4104479722222,30.4104479722222 -84.3441739722222,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_54.JPG,liriopogon,ofv,nolinoideae,asparagales
1589,2020-11-25T12:16:03Z,-84.3441169722222,30.4106409722222,30.4106409722222 -84.3441169722222,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_55.JPG,liriopogon,ofv,nolinoideae,asparagales
1590,2020-11-25T12:16:21Z,-84.3441169722222,30.4106409722222,30.4106409722222 -84.3441169722222,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_56.JPG,liriopogon,ofv,nolinoideae,asparagales
1591,2020-11-25T12:16:40Z,-84.3441169722222,30.4106409722222,30.4106409722222 -84.3441169722222,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_57.JPG,liriopogon,ofv,nolinoideae,asparagales
1592,2020-11-25T12:17:13Z,-84.344115,30.4105419722222,30.4105419722222 -84.344115,Austin N. Fife,./aspidistra_elatior/uninfected/ofv_twelfth_survey_58.JPG,aspidistra_elatior,uninfected,nolinoideae,asparagales
1593,2020-11-25T12:17:24Z,-84.344092,30.4102579722222,30.4102579722222 -84.344092,Austin N. Fife,./aspidistra_elatior/ofv/ofv_twelfth_survey_59.JPG,aspidistra_elatior,ofv,nolinoideae,asparagales
1594,2020-11-25T12:17:30Z,-84.344092,30.4102579722222,30.4102579722222 -84.344092,Austin N. Fife,./aspidistra_elatior/ofv/ofv_twelfth_survey_60.JPG,aspidistra_elatior,ofv,nolinoideae,asparagales
1595,2020-11-25T12:17:36Z,-84.344092,30.4102579722222,30.4102579722222 -84.344092,Austin N. Fife,./aspidistra_elatior/ofv/ofv_twelfth_survey_61.JPG,aspidistra_elatior,ofv,nolinoideae,asparagales
1596,2020-11-25T12:17:44Z,-84.344092,30.4102579722222,30.4102579722222 -84.344092,Austin N. Fife,./aspidistra_elatior/ofv/ofv_twelfth_survey_62.JPG,aspidistra_elatior,ofv,nolinoideae,asparagales
1597,2020-11-25T12:17:50Z,-84.344092,30.4102579722222,30.4102579722222 -84.344092,Austin N. Fife,./aspidistra_elatior/ofv/ofv_twelfth_survey_63.JPG,aspidistra_elatior,ofv,nolinoideae,asparagales
1598,2020-11-25T12:17:57Z,-84.344092,30.4102579722222,30.4102579722222 -84.344092,Austin N. Fife,./aspidistra_elatior/ofv/ofv_twelfth_survey_64.JPG,aspidistra_elatior,ofv,nolinoideae,asparagales
1599,2020-11-25T12:18:02Z,-84.344092,30.4102579722222,30.4102579722222 -84.344092,Austin N. Fife,./aspidistra_elatior/ofv/ofv_twelfth_survey_65.JPG,aspidistra_elatior,ofv,nolinoideae,asparagales
1600,2020-11-25T12:18:06Z,-84.344092,30.4102579722222,30.4102579722222 -84.344092,Austin N. Fife,./liriopogon/uninfected/ofv_twelfth_survey_66.JPG,liriopogon,uninfected,nolinoideae,asparagales
1601,2020-11-25T12:18:11Z,-84.344092,30.4102579722222,30.4102579722222 -84.344092,Austin N. Fife,./liriopogon/uninfected/ofv_twelfth_survey_67.JPG,liriopogon,uninfected,nolinoideae,asparagales
1602,2020-11-25T12:18:14Z,-84.344092,30.4102579722222,30.4102579722222 -84.344092,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_68.JPG,liriopogon,ofv,nolinoideae,asparagales
1603,2020-11-25T12:18:21Z,-84.344092,30.4102579722222,30.4102579722222 -84.344092,Austin N. Fife,./liriopogon/uninfected/ofv_twelfth_survey_69.JPG,liriopogon,uninfected,nolinoideae,asparagales
1604,2020-11-25T12:18:30Z,-84.344092,30.4102579722222,30.4102579722222 -84.344092,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_70.JPG,liriopogon,ofv,nolinoideae,asparagales
1605,2020-11-25T12:18:36Z,-84.344092,30.4102579722222,30.4102579722222 -84.344092,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_71.JPG,liriopogon,ofv,nolinoideae,asparagales
1606,2020-11-25T12:18:43Z,-84.344092,30.4102579722222,30.4102579722222 -84.344092,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_72.JPG,liriopogon,ofv,nolinoideae,asparagales
1607,2020-11-25T12:18:54Z,-84.344092,30.4102579722222,30.4102579722222 -84.344092,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_73.JPG,liriopogon,ofv,nolinoideae,asparagales
1608,2020-11-25T12:19:20Z,-84.344092,30.4102579722222,30.4102579722222 -84.344092,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_74.JPG,liriopogon,ofv,nolinoideae,asparagales
1609,2020-11-25T12:19:29Z,-84.3441399722222,30.4103449722222,30.4103449722222 -84.3441399722222,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_75.JPG,liriopogon,ofv,nolinoideae,asparagales
1610,2020-11-25T12:19:42Z,-84.3441399722222,30.4103449722222,30.4103449722222 -84.3441399722222,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_76.JPG,liriopogon,ofv,nolinoideae,asparagales
1611,2020-11-25T12:19:52Z,-84.3441399722222,30.4103449722222,30.4103449722222 -84.3441399722222,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_77.JPG,liriopogon,ofv,nolinoideae,asparagales
1612,2020-11-25T12:19:55Z,-84.3441399722222,30.4103449722222,30.4103449722222 -84.3441399722222,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_78.JPG,liriopogon,ofv,nolinoideae,asparagales
1613,2020-11-25T12:20:01Z,-84.3441399722222,30.4103449722222,30.4103449722222 -84.3441399722222,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_79.JPG,liriopogon,ofv,nolinoideae,asparagales
1614,2020-11-25T12:20:07Z,-84.3441399722222,30.4103449722222,30.4103449722222 -84.3441399722222,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_80.JPG,liriopogon,ofv,nolinoideae,asparagales
1615,2020-11-25T12:20:14Z,-84.3441399722222,30.4103449722222,30.4103449722222 -84.3441399722222,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_81.JPG,liriopogon,ofv,nolinoideae,asparagales
1616,2020-11-25T12:20:19Z,-84.3441399722222,30.4103449722222,30.4103449722222 -84.3441399722222,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_82.JPG,liriopogon,ofv,nolinoideae,asparagales
1617,2020-11-25T12:20:24Z,-84.3441399722222,30.4103449722222,30.4103449722222 -84.3441399722222,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_83.JPG,liriopogon,ofv,nolinoideae,asparagales
1618,2020-11-25T12:20:35Z,-84.3441399722222,30.4103449722222,30.4103449722222 -84.3441399722222,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_84.JPG,liriopogon,ofv,nolinoideae,asparagales
1619,2020-11-25T12:20:57Z,-84.3441399722222,30.4103449722222,30.4103449722222 -84.3441399722222,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_86.JPG,liriopogon,ofv,nolinoideae,asparagales
1620,2020-11-25T12:21:02Z,-84.344566,30.410256,30.410256 -84.344566,Austin N. Fife,./liriopogon/uninfected/ofv_twelfth_survey_87.JPG,liriopogon,uninfected,nolinoideae,asparagales
1621,2020-11-25T12:21:14Z,-84.344566,30.410256,30.410256 -84.344566,Austin N. Fife,./liriopogon/uninfected/ofv_twelfth_survey_88.JPG,liriopogon,uninfected,nolinoideae,asparagales
1622,2020-11-25T12:21:17Z,-84.344566,30.410256,30.410256 -84.344566,Austin N. Fife,./liriopogon/uninfected/ofv_twelfth_survey_89.JPG,liriopogon,uninfected,nolinoideae,asparagales
1623,2020-11-25T12:21:23Z,-84.344351,30.4103069722222,30.4103069722222 -84.344351,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_90.JPG,liriopogon,ofv,nolinoideae,asparagales
1624,2020-11-25T12:21:29Z,-84.344351,30.4103069722222,30.4103069722222 -84.344351,Austin N. Fife,./liriopogon/uninfected/ofv_twelfth_survey_91.JPG,liriopogon,uninfected,nolinoideae,asparagales
1625,2020-11-25T12:21:40Z,-84.344351,30.4103069722222,30.4103069722222 -84.344351,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_92.JPG,liriopogon,ofv,nolinoideae,asparagales
1626,2020-11-25T12:21:59Z,-84.344351,30.4103069722222,30.4103069722222 -84.344351,Austin N. Fife,./liriopogon/uninfected/ofv_twelfth_survey_93.JPG,liriopogon,uninfected,nolinoideae,asparagales
1627,2020-11-25T12:22:02Z,-84.344351,30.4103069722222,30.4103069722222 -84.344351,Austin N. Fife,./liriopogon/uninfected/ofv_twelfth_survey_94.JPG,liriopogon,uninfected,nolinoideae,asparagales
1628,2020-11-25T12:22:17Z,-84.344351,30.4103069722222,30.4103069722222 -84.344351,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_95.JPG,liriopogon,ofv,nolinoideae,asparagales
1629,2020-11-25T12:22:24Z,-84.344351,30.4103069722222,30.4103069722222 -84.344351,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_96.JPG,liriopogon,ofv,nolinoideae,asparagales
1630,2020-11-25T12:22:41Z,-84.344351,30.4103069722222,30.4103069722222 -84.344351,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_97.JPG,liriopogon,ofv,nolinoideae,asparagales
1631,2020-11-25T12:22:59Z,-84.3444489722222,30.4103419722222,30.4103419722222 -84.3444489722222,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_98.JPG,liriopogon,ofv,nolinoideae,asparagales
1632,2020-11-25T12:23:03Z,-84.3444489722222,30.4103419722222,30.4103419722222 -84.3444489722222,Austin N. Fife,./liriopogon/uninfected/ofv_twelfth_survey_99.JPG,liriopogon,uninfected,nolinoideae,asparagales
1633,2020-11-25T12:23:09Z,-84.3444489722222,30.4103419722222,30.4103419722222 -84.3444489722222,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_100.JPG,liriopogon,ofv,nolinoideae,asparagales
1634,2020-11-25T12:23:14Z,-84.3444489722222,30.4103419722222,30.4103419722222 -84.3444489722222,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_101.JPG,liriopogon,ofv,nolinoideae,asparagales
1635,2020-11-25T12:23:19Z,-84.3444489722222,30.4103419722222,30.4103419722222 -84.3444489722222,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_102.JPG,liriopogon,ofv,nolinoideae,asparagales
1636,2020-11-25T12:23:24Z,-84.3444489722222,30.4103419722222,30.4103419722222 -84.3444489722222,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_103.JPG,liriopogon,ofv,nolinoideae,asparagales
1637,2020-11-25T12:24:09Z,-84.3444489722222,30.4103419722222,30.4103419722222 -84.3444489722222,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_104.JPG,liriopogon,ofv,nolinoideae,asparagales
1638,2020-11-25T12:24:21Z,-84.3444489722222,30.4103419722222,30.4103419722222 -84.3444489722222,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_105.JPG,liriopogon,ofv,nolinoideae,asparagales
1639,2020-11-25T12:24:25Z,-84.3444489722222,30.4103419722222,30.4103419722222 -84.3444489722222,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_106.JPG,liriopogon,ofv,nolinoideae,asparagales
1640,2020-11-25T12:24:28Z,-84.3444489722222,30.4103419722222,30.4103419722222 -84.3444489722222,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_107.JPG,liriopogon,ofv,nolinoideae,asparagales
1641,2020-11-25T12:24:34Z,-84.3444489722222,30.4103419722222,30.4103419722222 -84.3444489722222,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_108.JPG,liriopogon,ofv,nolinoideae,asparagales
1642,2020-11-25T12:24:47Z,-84.3444489722222,30.4103419722222,30.4103419722222 -84.3444489722222,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_109.JPG,liriopogon,ofv,nolinoideae,asparagales
1643,2020-11-25T12:25:08Z,-84.344543,30.41018,30.41018 -84.344543,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_110.JPG,liriopogon,ofv,nolinoideae,asparagales
1644,2020-11-25T12:25:15Z,-84.344543,30.41018,30.41018 -84.344543,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_111.JPG,liriopogon,ofv,nolinoideae,asparagales
1645,2020-11-25T12:25:19Z,-84.344543,30.41018,30.41018 -84.344543,Austin N. Fife,./liriopogon/ofv/ofv_twelfth_survey_112.JPG,liriopogon,ofv,nolinoideae,asparagales
